# source_id	kind	scope	file	name	feature	file_sha256	item_sha256	start_line	end_line	extraction
tests/graph/adapter-registry.test.ts::test::registerAdapter + getAdapter round-trips	test	test	tests/graph/adapter-registry.test.ts	registerAdapter + getAdapter round-trips	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	beef34a48f6f2b2f12defd0fb83b48690836c5f53c87081f7f4f36e0e2eadfc3	71	77	block
tests/graph/adapter-registry.test.ts::test::searchPaths	test	test	tests/graph/adapter-registry.test.ts	searchPaths	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	063923624c1a208868b101dea12b06d019f87707730e993fd62b46416b2b4eb6	208	221	block
tests/graph/analyses.test.ts::test::callees returns correct callees	test	test	tests/graph/analyses.test.ts	callees returns correct callees	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	aab7e253dbcc6c530d5529d839ff336af91b3514f76dda246d478de55763965b	36	53	block
tests/graph/analyses.test.ts::test::callers returns correct callers	test	test	tests/graph/analyses.test.ts	callers returns correct callers	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	f9f993f72d1fb60b6cd70d0ed2f2083c57b799f09498d6c3365419bec5f95f06	16	34	block
tests/graph/analyses.test.ts::test::cycles detects circular call dependencies	test	test	tests/graph/analyses.test.ts	cycles detects circular call dependencies	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	07cf8639e2fda5cfc169a0c228ce10e74233fd6b4212cb487dbdc38fe31dbce4	97	111	block
tests/graph/analyses.test.ts::test::dead-code finds unreachable functions	test	test	tests/graph/analyses.test.ts	dead-code finds unreachable functions	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	70c7e96480dc8f30ecfa35f6d8b94340204c75c2b64ff41e78abeb8723d146c9	79	95	block
tests/graph/analyses.test.ts::test::facts returns valid Prolog string	test	test	tests/graph/analyses.test.ts	facts returns valid Prolog string	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	582ad67a56947019c2a05702ec6ae31a7e6bfb055fbe2bfdc7838a3ba71acf93	146	157	block
tests/graph/analyses.test.ts::test::impact returns all transitive callers	test	test	tests/graph/analyses.test.ts	impact returns all transitive callers	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	7ee2dce51a7ae0ba3df3f82c8b883ab5103f43390fb5c78048c682469e3c711c	130	144	block
tests/graph/analyses.test.ts::test::path returns call chain	test	test	tests/graph/analyses.test.ts	path returns call chain	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	d94e21e0f6bbf34b7f4d50c016753b264e7a72644dd2ef13b4a7b906b1b2cd1b	113	128	block
tests/graph/analyses.test.ts::test::reachability returns false for unconnected nodes	test	test	tests/graph/analyses.test.ts	reachability returns false for unconnected nodes	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	b8c01d36e86b09dcd5532151b4017373ada64bf5bb1f5be00299266b7d46c279	67	77	block
tests/graph/analyses.test.ts::test::reachability returns true for transitive path	test	test	tests/graph/analyses.test.ts	reachability returns true for transitive path	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	15913f143954b552d4676c4351f1b6a6200f6734b3148eb776bcc8b484e1afa5	55	65	block
tests/graph/analyses.test.ts::test::returns error for missing target parameter	test	test	tests/graph/analyses.test.ts	returns error for missing target parameter	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	b84bc39b1e49636c02505821c10f3830b06e281b7512c95ea2f2022a3045845c	179	183	block
tests/graph/analyses.test.ts::test::runAnalysisFromGraph	test	test	tests/graph/analyses.test.ts	runAnalysisFromGraph	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	9df4f9b72b961337cadbca92e98d4514212c28f169f92ea28f9d1477dcf23b90	15	184	block
tests/graph/analyses.test.ts::test::summary returns correct counts	test	test	tests/graph/analyses.test.ts	summary returns correct counts	graph	8c7c86f4540f8b1ec501234b8ca98e124a577f16883cbb805e01bc5051e27e19	ddd0c2978f13638ea568ac2f3219a66c283ef119f1002430e0d8f6ca04fccbce	159	177	block
tests/graph/clojure.test.ts::test::Clojure graph produces valid Prolog facts	test	test	tests/graph/clojure.test.ts	Clojure graph produces valid Prolog facts	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	bcdac02624c8bead00eabb6f9fcf70ba8c02057420936bdc48732bdc9c63f5b4	158	181	block
tests/graph/clojure.test.ts::test::Clojure support	test	test	tests/graph/clojure.test.ts	Clojure support	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	a01903cb0d1836ae47aebb25ed2f0092f9c2dcd4450b92fd26a07060821c163d	7	211	block
tests/graph/clojure.test.ts::test::Prolog integration	test	test	tests/graph/clojure.test.ts	Prolog integration	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	91d3f5b0ade887170e281d1d018028dc105b8048a81ab6b2e9f097da0933ee2b	157	210	block
tests/graph/clojure.test.ts::test::dead code detection works on Clojure graph	test	test	tests/graph/clojure.test.ts	dead code detection works on Clojure graph	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	83eea962b9aee7ef769d60890255a053e2715647c768703fc2a67829a7378fd8	183	209	block
tests/graph/clojure.test.ts::test::deduplicates call edges	test	test	tests/graph/clojure.test.ts	deduplicates call edges	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	def29c121acaedda6a73e58f86ff690adf7e41fd4c1c1d88786d625a0e99693d	139	154	block
tests/graph/clojure.test.ts::test::extractor	test	test	tests/graph/clojure.test.ts	extractor	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	4871e5cb624906504a8f37df48a9adc7a6acdf3db7da9d78b2bfcbd1452c2056	22	155	block
tests/graph/clojure.test.ts::test::extracts call relationships	test	test	tests/graph/clojure.test.ts	extracts call relationships	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	e406e526561c14e754dd1af9b089b53983251b32649911424f98740b990954d6	55	74	block
tests/graph/clojure.test.ts::test::extracts defn function definitions	test	test	tests/graph/clojure.test.ts	extracts defn function definitions	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	0ce074fa19ba9ae511be97a2886812c6528eb9d4a8688f6f276746fd5027d3ea	23	39	block
tests/graph/clojure.test.ts::test::extracts defn- as private (not exported)	test	test	tests/graph/clojure.test.ts	extracts defn- as private (not exported)	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	8b4fa5362384916b5430324f8b9e77e74dfe4392badea34eaf11be0da77a5b6b	41	53	block
tests/graph/clojure.test.ts::test::extracts namespace-qualified calls (db/query → query)	test	test	tests/graph/clojure.test.ts	extracts namespace-qualified calls (db/query → query)	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	b4a976e1b345372534953f7da527301768356f984676654e5008a6444c9b4f00	76	89	block
tests/graph/clojure.test.ts::test::extracts require imports from ns form	test	test	tests/graph/clojure.test.ts	extracts require imports from ns form	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	badb24419a033d1637ef1aae94781039507888d058f0a5fe7d422ad431bdc828	91	106	block
tests/graph/clojure.test.ts::test::maps .clj extension to clojure	test	test	tests/graph/clojure.test.ts	maps .clj extension to clojure	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	90a3a5aff6a68ed0c0929384c4dfa542836d54e9b932cb11795aa45a38d24ced	9	13	block
tests/graph/clojure.test.ts::test::multi-file cross-namespace extraction	test	test	tests/graph/clojure.test.ts	multi-file cross-namespace extraction	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	fd631c66a889572754a53acdd722ed060f47284eca2431bc5b4f073720e109b7	108	137	block
tests/graph/clojure.test.ts::test::parser	test	test	tests/graph/clojure.test.ts	parser	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	d54516809c1efef2afeedc7581ab31decdf2c212ec4c25adbe9369c2a4ae67c0	8	20	block
tests/graph/clojure.test.ts::test::parses Clojure source via WASM	test	test	tests/graph/clojure.test.ts	parses Clojure source via WASM	graph	e98eeb64164418aea8eca340fbbd6327fc6a0e3cabdb58ec06d05c6fba914cad	f00cf69210428e91ad0b68ca687a7cc61d3813e2f85ae05687b57d8dbd51217f	15	19	block
tests/graph/extractor.test.ts::test::combines facts across multiple files	test	test	tests/graph/extractor.test.ts	combines facts across multiple files	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	8b2b005db48bbbde8e0a11296a679c8b1781524cc6a9bff1c78fda2fdcee5010	114	142	block
tests/graph/extractor.test.ts::test::deduplicates call edges	test	test	tests/graph/extractor.test.ts	deduplicates call edges	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	471d90a5ebb4ecca9e799f1be591bd94e2c822e64933a0e3a630b41ab151817d	144	153	block
tests/graph/extractor.test.ts::test::does not export underscore-prefixed or lowercase identifiers	test	test	tests/graph/extractor.test.ts	does not export underscore-prefixed or lowercase identifiers	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	d89d86411b69291c51530ad202ef2952e95abfd3641fed78058c5f5b2dc77f0c	533	545	block
tests/graph/extractor.test.ts::test::exports uppercase symbols only	test	test	tests/graph/extractor.test.ts	exports uppercase symbols only	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	f2e7b494362d199db61a489594ff8007f926658da482c4f3bd2ef17bb42eda8e	456	475	block
tests/graph/extractor.test.ts::test::extractGraph	test	test	tests/graph/extractor.test.ts	extractGraph	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	dd24727a444d4057de202bdf5ae63a2e359772e8800387ed235e27163d4d7972	4	164	block
tests/graph/extractor.test.ts::test::extractGraph — Go	test	test	tests/graph/extractor.test.ts	extractGraph — Go	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	db7dc195a37f809540486911bee7fa6ca11d86337290510014df5d859646dd99	345	546	block
tests/graph/extractor.test.ts::test::extractGraph — Python	test	test	tests/graph/extractor.test.ts	extractGraph — Python	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	bcf1c98338c01c10db403394b578e4f56daad33a9346c34be112ff2805c4bda9	166	343	block
tests/graph/extractor.test.ts::test::extracts arrow functions assigned to const	test	test	tests/graph/extractor.test.ts	extracts arrow functions assigned to const	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	8df52ab4e292c9fb5523ae0fcfefdb95bfc733a486736e2fbf4b73471320db31	21	29	block
tests/graph/extractor.test.ts::test::extracts call relationships	test	test	tests/graph/extractor.test.ts	extracts call relationships	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	9c4656833bc984d065faf14da70376feeae439259c16ae2d9acc504b88970a6f	31	45	block
tests/graph/extractor.test.ts::test::extracts class with methods and contains	test	test	tests/graph/extractor.test.ts	extracts class with methods and contains	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	205b436486868055bfb482696267ebbdb9c5ccc4b63fbc99c4347e7d511feb94	185	210	block
tests/graph/extractor.test.ts::test::extracts class with methods and produces defines + contains	test	test	tests/graph/extractor.test.ts	extracts class with methods and produces defines + contains	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	b6c94b81bf56c581641f24117535e11d12af3702c0bf993b757be976da5bebb9	62	85	block
tests/graph/extractor.test.ts::test::extracts cross-file call graph	test	test	tests/graph/extractor.test.ts	extracts cross-file call graph	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	268d521e91beb20bbcbaed6814b6733f1663850f2b711697c3129dfaff5248e0	269	295	block
tests/graph/extractor.test.ts::test::extracts export statements	test	test	tests/graph/extractor.test.ts	extracts export statements	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	aab671e466913a0cb67e2df3cb1f0071b46e3975763b7e2b701f3075c0e9b593	100	112	block
tests/graph/extractor.test.ts::test::extracts function declarations	test	test	tests/graph/extractor.test.ts	extracts function declarations	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	ce9c2e552309a0e3ff3e4e75c26a4d7a38ae5570bfe0a5b85c9619896cb11f23	5	19	block
tests/graph/extractor.test.ts::test::extracts function definitions	test	test	tests/graph/extractor.test.ts	extracts function definitions	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	ef430de1ca3dc3e206789fd965243bfa47968af71210ebb246b925bc01bfaa15	167	183	block
tests/graph/extractor.test.ts::test::extracts import declarations	test	test	tests/graph/extractor.test.ts	extracts import declarations	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	e486132bc1c5d4d01eaa490600d729293d0e15c0cc4f3e0e55cb087695c4491a	438	454	block
tests/graph/extractor.test.ts::test::extracts import statements	test	test	tests/graph/extractor.test.ts	extracts import statements	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	ef5b3005eab448f901de203569ec3de942b9ba59b35ec01f5bfc146f0f0c710c	87	98	block
tests/graph/extractor.test.ts::test::extracts interface definitions	test	test	tests/graph/extractor.test.ts	extracts interface definitions	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	2e97120eac5b1f382cbdaecb19d733f8d7a3105b91a6eaa74dc1fe7a4a0a84ee	421	436	block
tests/graph/extractor.test.ts::test::extracts method calls from member expressions	test	test	tests/graph/extractor.test.ts	extracts method calls from member expressions	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	6b2de784606719c06a50ae6040ac7cbeb8c346692bb7e077dbdfa0505372e775	47	60	block
tests/graph/extractor.test.ts::test::extracts method calls via attribute access	test	test	tests/graph/extractor.test.ts	extracts method calls via attribute access	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	7fd76fdeb242ce7c7e38239e512eaddf571169cb6457aa3ec7371f8b7b636822	233	248	block
tests/graph/extractor.test.ts::test::extracts methods with receiver type and contains	test	test	tests/graph/extractor.test.ts	extracts methods with receiver type and contains	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	2c098461c550bc7f4b959e990603521d8e34ab5a61830d8249144cb962e2d85e	363	395	block
tests/graph/extractor.test.ts::test::extracts multiple imports from a single from-import statement	test	test	tests/graph/extractor.test.ts	extracts multiple imports from a single from-import statement	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	1d2208471f07d3d59cbe26f28c0f65f46bd72f5556636cebbd93ffcbad604869	331	342	block
tests/graph/extractor.test.ts::test::nested functions inside functions are kind=function not method	test	test	tests/graph/extractor.test.ts	nested functions inside functions are kind=function not method	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	d97c5acc73c7ce3f8a6bece0604e7483454249764d80c49e246f00dfcb66cccd	315	329	block
tests/graph/extractor.test.ts::test::skips unsupported file extensions	test	test	tests/graph/extractor.test.ts	skips unsupported file extensions	graph	f13a3d06c3de865db87489c48cdb22398361098eb1c4a52d1d196b1780bd60d3	508bf02d92c8c69dc6f3ed19ca95c8ff551cfc04dcda1de87194fdabd5336894	155	163	block
tests/graph/facts.test.ts::test::auto-detects entry points from exports	test	test	tests/graph/facts.test.ts	auto-detects entry points from exports	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	3e98d13e813d5985021cb4152361893f06d1153d534d984ab79c07e2dfeafd36	105	131	block
tests/graph/facts.test.ts::test::cycle-safe reachability works for transitive calls	test	test	tests/graph/facts.test.ts	cycle-safe reachability works for transitive calls	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	7542a9098baa5c698184a22cafa94a44143f0b46fe1fc4d736de57a6f2440e8d	133	162	block
tests/graph/facts.test.ts::test::dead code detection finds unreachable functions	test	test	tests/graph/facts.test.ts	dead code detection finds unreachable functions	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	c198ad0dfd0c0b5e13a1fa7c61be73102369b9ae82e601e00e1e3b60790c3821	164	193	block
tests/graph/facts.test.ts::test::escapeAtom	test	test	tests/graph/facts.test.ts	escapeAtom	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	87970477d61e014429c900f15470b306d59bfdc63a454f9ffa48ed5368216bd1	7	22	block
tests/graph/facts.test.ts::test::escapes internal single quotes	test	test	tests/graph/facts.test.ts	escapes internal single quotes	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	d8a8b3c8fa40dbd8f7bd6a922f0103046f6e1d6e04f17ee69753b6ba586f186b	19	21	block
tests/graph/facts.test.ts::test::generates syntactically valid Prolog accepted by solver	test	test	tests/graph/facts.test.ts	generates syntactically valid Prolog accepted by solver	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	0bf3b265923678ec1cf9ad21b8f6c214b3fa531618dd98691907624c2f2529d2	25	52	block
tests/graph/facts.test.ts::test::graphToProlog	test	test	tests/graph/facts.test.ts	graphToProlog	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	42b0e2542f02e9b05dbc4e9a82df186a4f5cf12e73a21c088d5ce911289a001c	24	194	block
tests/graph/facts.test.ts::test::handles file paths with slashes in atoms	test	test	tests/graph/facts.test.ts	handles file paths with slashes in atoms	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	f0a6189f9e9f79543c1acacb5d28c3d5e7310d4530354bf707701510911bf941	81	103	block
tests/graph/facts.test.ts::test::leaves simple atoms unquoted	test	test	tests/graph/facts.test.ts	leaves simple atoms unquoted	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	1ba21ac7ff477eaddc4c2ad6ee9e9ce62a0f82d6f92b3fc7799b20c62a874c61	8	11	block
tests/graph/facts.test.ts::test::produces queryable call facts	test	test	tests/graph/facts.test.ts	produces queryable call facts	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	4b0807bc297e6939ff2ad7330e445112cce5d2c7565780f17960058c9c81352d	54	79	block
tests/graph/facts.test.ts::test::quotes atoms with special characters	test	test	tests/graph/facts.test.ts	quotes atoms with special characters	graph	e03af5471a446687a797451992fc49ef0e7baf10a798342de5e0ce1a19ca2e9d	32b5bec926fa44e1fa255136a9334452036ce2fb5e0b5cfebf2d29faa79cf42f	13	17	block
tests/graph/mcp-integration.test.ts::test::appears in tool list	test	test	tests/graph/mcp-integration.test.ts	appears in tool list	graph	98f388eb02fab6ecd6f5731fb551fe9e66f8e52ffafa848f32b9349c6182f9b1	876ef6a339bc32d311719e8fea845fb1c94cce7a74e8b42a9a7b743a7e8b12e0	55	59	block
tests/graph/mcp-integration.test.ts::test::chiasmus_graph MCP tool	test	test	tests/graph/mcp-integration.test.ts	chiasmus_graph MCP tool	graph	98f388eb02fab6ecd6f5731fb551fe9e66f8e52ffafa848f32b9349c6182f9b1	2472f22d47ce411c4528374b2aacc85a6908bc71579438b0b53645ae738c0c95	10	135	block
tests/graph/mcp-integration.test.ts::test::returns callers via MCP	test	test	tests/graph/mcp-integration.test.ts	returns callers via MCP	graph	98f388eb02fab6ecd6f5731fb551fe9e66f8e52ffafa848f32b9349c6182f9b1	343c3a2b271be6473c0a7c46a587dfe527d87d4bb9b5dce25ae95933017e5efd	61	75	block
tests/graph/mcp-integration.test.ts::test::returns dead code analysis	test	test	tests/graph/mcp-integration.test.ts	returns dead code analysis	graph	98f388eb02fab6ecd6f5731fb551fe9e66f8e52ffafa848f32b9349c6182f9b1	bbf52521d8529b15007067d950a946e456c835b1355b3d9a0cdbe78bf66af387	93	107	block
tests/graph/mcp-integration.test.ts::test::returns error for missing parameters	test	test	tests/graph/mcp-integration.test.ts	returns error for missing parameters	graph	98f388eb02fab6ecd6f5731fb551fe9e66f8e52ffafa848f32b9349c6182f9b1	903c47bf38c964a4854f6cbeb7cab81c455e04557f8a7db6e10a968f200cbd49	109	118	block
tests/graph/mcp-integration.test.ts::test::returns facts as raw Prolog	test	test	tests/graph/mcp-integration.test.ts	returns facts as raw Prolog	graph	98f388eb02fab6ecd6f5731fb551fe9e66f8e52ffafa848f32b9349c6182f9b1	62c9eb4c824765d8feae0a63d8ce76e4e95b15ccfb5778c1581cd0c5f47a2714	120	134	block
tests/graph/mcp-integration.test.ts::test::returns summary with correct counts	test	test	tests/graph/mcp-integration.test.ts	returns summary with correct counts	graph	98f388eb02fab6ecd6f5731fb551fe9e66f8e52ffafa848f32b9349c6182f9b1	d9400a492d1258ad34e158236f26816348507c0b364168116af7525f26638860	77	91	block
tests/graph/mermaid.test.ts::test::flowchart	test	test	tests/graph/mermaid.test.ts	flowchart	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	6c6a91d6191af41f890c0062534ddd3a485f3041632bcfa49aefbf1895b6593a	6	83	block
tests/graph/mermaid.test.ts::test::flowchart output is valid Prolog	test	test	tests/graph/mermaid.test.ts	flowchart output is valid Prolog	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	2867ecbd100e4d6af1910cf43fc0c8c9300555c482b4863dcd24cf1485c27098	124	138	block
tests/graph/mermaid.test.ts::test::handles [*] start/end markers	test	test	tests/graph/mermaid.test.ts	handles [*] start/end markers	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	14647e0710fb9db57b32965dd61d9c661e3a8606a420cec186a20d15f72fd498	96	104	block
tests/graph/mermaid.test.ts::test::handles different arrow styles	test	test	tests/graph/mermaid.test.ts	handles different arrow styles	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	35906eee0be8088531739da947d87bb434ba672c10553179490e69d4fbae1f48	70	82	block
tests/graph/mermaid.test.ts::test::handles flowchart keyword	test	test	tests/graph/mermaid.test.ts	handles flowchart keyword	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	e3bb40cf7cb0301488b7017f462ebd8259610d120c133da4652d0930a76bdc6f	65	68	block
tests/graph/mermaid.test.ts::test::handles transitions without events	test	test	tests/graph/mermaid.test.ts	handles transitions without events	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	ba0e1811832fc09c43c29896aa8b5b96f43560ea80ddba660b9a90723d5f98e5	106	112	block
tests/graph/mermaid.test.ts::test::ignores comments and empty lines	test	test	tests/graph/mermaid.test.ts	ignores comments and empty lines	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	19316f37f4a42c5f78c9bafad016db8965f3a969699136f3a97059bb8a32e4e7	46	57	block
tests/graph/mermaid.test.ts::test::includes can_reach rules	test	test	tests/graph/mermaid.test.ts	includes can_reach rules	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	5cfc39267193e08a58643ebec3372e7097f147d9e8f67463883ec4942b968303	114	120	block
tests/graph/mermaid.test.ts::test::includes reachability rules	test	test	tests/graph/mermaid.test.ts	includes reachability rules	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	3adbecb689a476360d501c73e011388fa5e7ddbbba4e6033934e4c376d3a3f0b	59	63	block
tests/graph/mermaid.test.ts::test::normalizes IDs to lowercase	test	test	tests/graph/mermaid.test.ts	normalizes IDs to lowercase	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	a7f614889c025cb58de4b6209cf31d2a7ab6b5937f9563946afa75dd14a5e063	41	44	block
tests/graph/mermaid.test.ts::test::parseMermaid	test	test	tests/graph/mermaid.test.ts	parseMermaid	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	3232bb95922b996be37168b2b9340323fdf8353e7c06b1ac2c1a3ddebd6ad921	5	179	block
tests/graph/mermaid.test.ts::test::parses labeled edges	test	test	tests/graph/mermaid.test.ts	parses labeled edges	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	cddc3a800ec9d5648a727d02a9f8d82348bddde0cf0962642f7f26c46f1039e0	19	25	block
tests/graph/mermaid.test.ts::test::parses multiple edges	test	test	tests/graph/mermaid.test.ts	parses multiple edges	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	5e9d495cb95f14c8fb0991e8e16f7e0ee2ca6ee9d47dd52465e08f14f26c1a3a	27	39	block
tests/graph/mermaid.test.ts::test::parses nodes with labels	test	test	tests/graph/mermaid.test.ts	parses nodes with labels	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	70ff8cabc7a9e77e9cd3d24e89e3a5cd64b95e4707dc672f97db0643b9824edc	12	17	block
tests/graph/mermaid.test.ts::test::parses simple edge A --> B	test	test	tests/graph/mermaid.test.ts	parses simple edge A --> B	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	0d1ddde7f8c68007de761cb19a8b9be2b3458c6c5187ba67b141541f6d1ac607	7	10	block
tests/graph/mermaid.test.ts::test::parses state transitions	test	test	tests/graph/mermaid.test.ts	parses state transitions	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	8d00490fcd9eedd52aceec99bf1a2804edd63157dfe6a7d5acb6395e7df7ed23	86	94	block
tests/graph/mermaid.test.ts::test::reachability works on flowchart	test	test	tests/graph/mermaid.test.ts	reachability works on flowchart	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	8c27701ad417111a147b6dc256b068902ca4726660d8c225de705b48a953c8e1	140	158	block
tests/graph/mermaid.test.ts::test::solver integration	test	test	tests/graph/mermaid.test.ts	solver integration	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	1f9e5e17611959097a88794a638ddf4a6731f8e3cff32b94a24d0dea5a32ff57	123	178	block
tests/graph/mermaid.test.ts::test::state diagram output is valid Prolog	test	test	tests/graph/mermaid.test.ts	state diagram output is valid Prolog	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	3204744ed6b37d80d030cce05ca50ea0554efa2ff07445d09ad9cd4dbc4c418c	160	177	block
tests/graph/mermaid.test.ts::test::stateDiagram	test	test	tests/graph/mermaid.test.ts	stateDiagram	graph	b3d2eda37c3305d3b9012f3c8bd264f6e575961c5deab9714675ea8429c46143	e87deeb4bcd693545fa8e8f0d9246db29e48f70a7b3c153d8c409cbcf94c221b	85	121	block
